shipment_id,city_id,timestamp,fuel_consumed_liters,temperature_2m,windspeed_10m,precipitation,weathercode
3385,2911298,2022-07-25 10:41:55.008057,57.66,27.0,16.0,0.0,3
3319,2911298,2022-07-05 19:47:18.555417,58.54,17.5,17.7,0.1,51
3300,2911298,2022-07-15 08:45:12.746232,191.6,14.8,19.9,0.1,51
3277,2911298,2022-07-26 15:30:15.354265,509.94,20.1,23.0,0.0,3
3269,2911298,2022-07-07 07:06:02.581762,161.78,15.2,17.4,2.8,63
3262,2911298,2022-07-22 21:51:46.365218,400.84,17.9,12.5,0.0,3
3143,2911298,2022-07-07 04:23:42.853264,185.08,14.7,17.1,0.6,53
3139,2911298,2022-07-07 15:42:45.317090,180.51,17.8,28.4,0.0,3
3145,2911298,2022-07-22 07:45:34.354019,166.44,16.2,15.2,0.1,51
6691,2911298,2022-07-30 02:53:03.346925,465.22,16.9,11.6,0.0,1
6601,2911298,2022-07-16 02:54:25.458624,441.4,14.9,16.1,0.2,51
6307,2911298,2022-07-12 06:51:27.402640,471.79,11.7,6.6,0.0,0
3014,2911298,2022-07-28 21:21:15.268061,468.46,17.3,5.8,0.0,2
4758,2911298,2022-07-19 05:53:24.788386,463.02,13.3,10.2,0.0,0
4207,2911298,2022-07-21 23:24:24.927910,433.97,17.9,8.7,0.1,51
3368,2911298,2022-07-17 16:54:51.785933,443.19,21.5,12.2,0.0,3
2897,2911298,2022-07-05 19:24:16.950112,442.08,17.5,17.7,0.1,51
2665,2911298,2022-07-17 16:03:46.779329,426.9,21.5,12.2,0.0,3
2360,2911298,2022-07-14 15:39:58.753120,457.24,19.5,18.9,0.0,3
2337,2911298,2022-07-28 19:11:27.470491,438.75,19.5,1.8,0.0,3
2944,2911298,2022-07-19 04:03:40.807707,387.51,13.9,9.7,0.0,0
2982,2911298,2022-07-23 12:23:26.751364,309.84,17.7,17.5,0.0,3
2917,2911298,2022-07-02 14:01:26.728177,55.54,22.9,13.9,0.0,3
2994,2911298,2022-07-29 18:13:28.399371,172.18,24.8,16.4,0.0,1
1989,2911298,2022-07-30 11:30:32.643645,449.05,21.6,5.2,0.0,3
622,2911298,2022-07-17 06:02:43.267010,430.54,10.5,9.7,0.0,3
27,2911298,2022-07-18 22:04:33.563227,432.97,20.2,9.1,0.0,0
8377,2911298,2022-07-03 00:02:34.726946,515.52,17.2,14.3,0.0,3
6576,2911298,2022-07-14 16:46:00.610040,533.6,18.2,22.2,0.0,3
4825,2911298,2022-07-08 09:44:06.326783,500.86,16.6,21.5,0.0,3
2888,2911298,2022-07-25 15:00:53.853774,165.94,31.8,21.4,0.0,1
2810,2911298,2022-07-29 08:49:06.692355,337.13,14.2,8.2,0.0,3
2801,2911298,2022-07-03 20:20:07.283134,336.27,21.0,16.9,0.0,0
2743,2911298,2022-07-15 05:32:03.286271,57.36,11.9,11.7,0.0,1
2804,2911298,2022-07-04 09:23:38.242063,414.91,17.4,14.0,0.0,3
2777,2911298,2022-07-19 17:49:20.873474,175.3,33.7,7.7,0.0,0
2644,2911298,2022-07-08 04:07:53.461856,367.05,13.0,14.5,0.0,2
2656,2911298,2022-07-03 22:03:54.740286,60.44,17.9,7.7,0.0,2
2709,2911298,2022-07-02 17:52:20.751232,177.43,24.0,12.9,0.0,3
2625,2911298,2022-07-12 18:36:03.965323,176.88,24.7,10.1,0.0,3
2654,2911298,2022-07-28 04:26:23.532294,176.86,9.5,6.5,0.0,3
4228,2911298,2022-07-18 17:14:39.848209,498.97,28.4,10.7,0.0,3
3287,2911298,2022-07-17 02:58:35.971241,543.93,12.2,7.6,0.0,2
2683,2911298,2022-07-29 22:41:17.146878,537.18,18.9,14.9,0.0,3
2204,2911298,2022-07-25 00:44:41.607922,531.07,19.4,6.8,0.0,3
2099,2911298,2022-07-19 19:33:55.021639,529.62,33.0,8.3,0.0,0
2027,2911298,2022-07-20 22:06:23.447343,544.22,22.9,16.6,0.0,3
1910,2911298,2022-07-25 06:35:24.808603,544.18,20.2,14.7,0.0,3
2551,2911298,2022-07-27 19:43:47.177951,58.39,17.7,19.6,0.0,1
1722,2911298,2022-07-25 02:22:17.982502,526.71,20.4,10.9,0.0,3
2496,2911298,2022-07-13 06:37:21.213930,406.83,18.2,11.7,0.0,3
2476,2911298,2022-07-15 01:13:48.700123,336.59,12.8,14.5,0.0,1
2480,2911298,2022-07-14 16:49:20.526012,259.58,18.2,22.2,0.0,3
2489,2911298,2022-07-27 11:00:51.583319,164.47,18.2,23.1,0.0,3
1482,2911298,2022-07-28 20:21:40.013168,530.12,19.2,1.9,0.0,3
398,2911298,2022-07-19 22:17:24.455834,536.7,26.1,13.7,0.0,3
383,2911298,2022-07-02 12:28:22.265562,503.51,21.6,17.7,0.0,1
300,2911298,2022-07-15 21:20:16.829977,509.75,16.3,10.2,0.0,3
173,2911298,2022-07-14 04:57:57.132101,507.63,11.2,5.2,0.0,3
2331,2911298,2022-07-20 22:43:04.447876,405.91,22.9,16.6,0.0,3
2362,2911298,2022-07-13 16:35:32.350764,159.34,25.0,23.2,0.0,1
2404,2911298,2022-07-24 14:06:31.582243,59.53,26.5,15.9,0.0,3
2342,2911298,2022-07-13 03:11:47.488191,55.91,18.4,10.7,0.0,1
2335,2911298,2022-07-06 13:21:14.200109,57.68,17.0,18.9,0.0,3
2394,2911298,2022-07-28 20:03:47.303481,171.35,19.2,1.9,0.0,3
30,2911298,2022-07-13 09:31:49.608167,529.93,21.2,10.1,0.0,2
2255,2911298,2022-07-24 07:03:35.956559,160.71,13.4,9.2,0.0,3
2258,2911298,2022-07-28 11:03:41.899366,166.54,16.5,1.8,0.0,3
2234,2911298,2022-07-12 02:50:38.454676,175.71,12.2,6.3,0.0,3
7635,2911298,2022-07-27 07:28:48.729518,407.27,13.8,12.2,0.0,3
6341,2911298,2022-07-11 06:16:44.000349,404.57,10.5,5.6,0.0,2
5891,2911298,2022-07-29 02:51:21.341934,393.78,12.7,9.0,0.0,3
4222,2911298,2022-07-01 05:15:27.179099,412.83,18.4,8.1,0.0,3
3968,2911298,2022-07-08 12:44:33.612980,402.52,17.5,21.9,0.1,51
2194,2911298,2022-07-15 13:51:26.656556,392.71,18.9,24.3,0.0,3
2143,2911298,2022-07-15 23:46:21.103685,398.83,15.3,11.8,0.0,3
1878,2911298,2022-07-04 22:52:07.397803,417.85,16.0,10.3,0.0,0
1437,2911298,2022-07-04 12:03:44.817317,399.2,20.6,18.6,0.0,2
2213,2911298,2022-07-21 09:13:15.438568,181.27,20.8,13.0,0.2,51
1378,2911298,2022-07-20 01:16:49.286663,423.65,24.0,13.5,0.0,3
1074,2911298,2022-07-13 12:51:13.001946,383.63,24.8,16.1,0.0,3
673,2911298,2022-07-24 00:59:48.158647,419.37,12.8,6.5,0.0,0
413,2911298,2022-07-01 20:06:44.961909,385.02,17.4,6.3,0.0,3
262,2911298,2022-07-14 04:39:21.187190,387.74,11.2,5.2,0.0,3
2131,2911298,2022-07-22 10:02:14.074103,159.95,18.4,17.0,0.0,3
2042,2911298,2022-07-25 16:02:28.145178,250.9,29.5,23.7,0.6,53
2122,2911298,2022-07-02 20:45:25.988788,55.42,23.0,2.9,0.0,2
9761,2911298,2022-07-20 11:48:20.584853,168.91,32.3,11.8,0.0,0
6911,2911298,2022-07-11 11:48:17.403520,162.51,18.1,13.8,0.0,3
1988,2911298,2022-07-12 06:38:35.055551,173.21,11.7,6.6,0.0,0
6908,2911298,2022-07-19 08:08:33.735806,161.17,20.0,5.0,0.0,2
4779,2911298,2022-07-07 15:15:05.161430,174.21,17.8,28.4,0.0,3
3940,2911298,2022-07-26 00:48:01.570744,172.09,17.9,14.3,0.0,1
3468,2911298,2022-07-11 04:32:38.472709,172.83,10.0,6.6,0.0,0
1930,2911298,2022-07-17 04:50:29.232827,59.63,10.3,9.1,0.0,1
1868,2911298,2022-07-17 18:34:51.747575,59.66,21.2,13.4,0.0,3
1665,2911298,2022-07-01 05:30:34.657131,167.14,18.4,8.1,0.0,3
1210,2911298,2022-07-25 03:40:12.755732,171.37,20.5,11.9,0.0,3
1800,2911298,2022-07-15 03:54:41.574347,253.72,12.3,12.3,0.0,1
1839,2911298,2022-07-12 16:47:11.697155,162.95,24.5,8.4,0.0,3
1742,2911298,2022-07-24 20:19:35.682421,180.88,25.7,8.2,0.0,2
1664,2911298,2022-07-23 05:22:37.540716,167.79,13.8,7.4,0.0,3
1623,2911298,2022-07-20 11:40:12.146160,158.59,32.3,11.8,0.0,0
1553,2911298,2022-07-15 07:31:56.192310,155.96,13.9,17.7,0.1,51
1561,2911298,2022-07-01 17:18:36.842512,354.08,17.6,14.5,0.2,51
9719,2911298,2022-07-19 12:48:45.268041,309.73,29.4,6.5,0.0,3
9698,2911298,2022-07-07 16:07:45.223816,316.41,16.7,27.1,0.0,3
9255,2911298,2022-07-07 03:53:20.433887,320.86,14.6,18.9,2.2,61
1493,2911298,2022-07-19 01:10:01.947941,316.26,18.6,6.4,0.0,0
1484,2911298,2022-07-20 04:25:46.184202,305.53,21.7,14.8,0.0,0
1527,2911298,2022-07-15 23:17:23.803802,166.15,15.3,11.8,0.0,3
1496,2911298,2022-07-08 15:07:43.115539,171.07,19.5,27.5,0.1,51
1550,2911298,2022-07-06 22:56:32.080554,55.12,16.4,17.1,0.1,51
1525,2911298,2022-07-23 22:53:54.625138,59.88,14.7,7.2,0.0,0
1474,2911298,2022-07-30 19:35:28.826334,173.22,24.4,8.3,0.0,1
7514,2911298,2022-07-13 20:41:38.748869,319.2,19.8,18.1,0.0,2
6656,2911298,2022-07-01 06:11:46.867121,307.4,18.6,13.8,0.0,3
6642,2911298,2022-07-17 16:26:56.821958,311.04,21.5,12.2,0.0,3
3884,2911298,2022-07-23 19:35:41.599148,337.87,18.6,18.4,0.0,1
3757,2911298,2022-07-05 19:31:41.016559,337.56,17.5,17.7,0.1,51
3362,2911298,2022-07-15 22:23:23.982648,321.73,15.7,10.4,0.0,3
3129,2911298,2022-07-27 06:23:15.821479,318.65,13.2,12.4,0.0,3
2648,2911298,2022-07-04 18:27:12.666397,320.43,21.6,20.6,0.1,51
1338,2911298,2022-07-18 06:36:35.362736,170.26,14.1,7.3,0.0,3
1349,2911298,2022-07-28 18:03:22.633053,393.47,19.7,4.6,0.0,3
1200,2911298,2022-07-28 07:32:01.119027,322.04,12.6,1.8,0.0,3
1228,2911298,2022-07-05 00:20:30.768831,390.87,14.0,7.3,0.0,0
1249,2911298,2022-07-10 06:31:58.187790,175.18,12.9,15.5,0.1,51
1166,2911298,2022-07-08 11:32:26.441484,169.99,17.2,18.2,0.1,51
677,2911298,2022-07-25 05:42:24.572846,332.3,20.1,14.0,0.0,3
1130,2911298,2022-07-20 04:56:42.051560,162.54,21.7,14.8,0.0,0
1111,2911298,2022-07-25 09:09:05.981242,165.1,25.3,15.3,0.0,3
1016,2911298,2022-07-04 00:24:21.325744,416.93,16.0,10.3,0.0,0
1025,2911298,2022-07-21 23:07:20.779620,189.38,17.9,8.7,0.1,51
1029,2911298,2022-07-17 19:13:28.164467,170.18,20.7,13.4,0.0,3
971,2911298,2022-07-16 00:25:20.891114,168.1,14.8,12.3,0.1,51
422,2911298,2022-07-24 18:12:56.403394,332.29,28.5,12.7,0.0,3
381,2911298,2022-07-05 03:08:35.496777,321.24,13.2,9.2,0.0,0
9774,2911298,2022-07-14 08:32:59.551185,273.03,15.2,7.7,0.0,0
9751,2911298,2022-07-29 22:49:59.440517,250.58,18.9,14.9,0.0,3
920,2911298,2022-07-06 01:51:31.971413,263.16,13.0,11.5,0.0,1
891,2911298,2022-07-04 03:06:28.482046,164.22,14.1,10.2,0.0,0
6625,2911298,2022-07-30 08:31:13.701191,247.62,17.5,2.9,0.0,3
6614,2911298,2022-07-14 20:39:54.744014,259.01,16.8,21.0,0.0,0
821,2911298,2022-07-14 02:41:15.369338,352.61,12.7,8.8,0.0,3
869,2911298,2022-07-12 20:56:18.481258,56.69,23.2,7.3,0.0,3
847,2911298,2022-07-12 18:44:41.786087,173.47,24.7,10.1,0.0,3
817,2911298,2022-07-22 08:54:10.828569,163.22,16.4,15.0,0.2,51
5881,2911298,2022-07-20 06:53:56.583692,271.55,21.1,14.1,0.0,0
5854,2911298,2022-07-27 10:47:52.806423,264.39,17.6,23.0,0.0,3
3366,2911298,2022-07-30 05:00:35.849382,256.53,15.9,8.2,0.0,3
3170,2911298,2022-07-15 13:39:20.834174,272.55,18.9,24.3,0.0,3
692,2911298,2022-07-19 07:43:07.252518,155.86,16.7,7.0,0.0,0
762,2911298,2022-07-03 11:19:44.998731,178.3,22.6,4.4,0.0,2
710,2911298,2022-07-05 05:07:12.525757,177.38,12.0,10.0,0.0,0
209,2911298,2022-07-15 19:43:12.600530,189.31,18.0,16.4,0.0,2
6336,2911298,2022-07-29 01:42:57.558721,58.4,13.3,9.2,0.0,3
6951,2911298,2022-07-26 11:42:52.471925,403.95,19.8,20.5,0.1,51
6535,2911298,2022-07-28 02:16:46.986112,399.55,11.2,5.4,0.0,0
6519,2911298,2022-07-10 07:41:28.389174,382.25,13.7,16.4,0.0,1
1731,2911298,2022-07-20 18:16:51.019913,412.61,30.9,26.4,0.0,1
1035,2911298,2022-07-15 19:46:50.384455,400.63,18.0,16.4,0.0,2
37,2911298,2022-07-08 05:43:31.118373,401.46,13.2,13.9,0.0,3
6508,2911298,2022-07-02 20:40:49.640325,181.37,23.0,2.9,0.0,2
3175,2911298,2022-07-03 22:44:17.064652,187.66,17.9,7.7,0.0,2
551,2911298,2022-07-17 01:07:13.481735,183.48,12.8,9.8,0.0,2
3141,3054643,2022-07-13 05:51:28.860128,41.1,16.1,15.3,0.0,0
2588,3054643,2022-07-26 10:26:49.836172,43.64,29.8,13.4,0.0,3
2225,3054643,2022-07-02 19:09:09.589434,41.77,28.8,14.0,0.0,0
1805,3054643,2022-07-21 12:43:59.478988,44.7,33.9,3.1,0.0,2
1041,3054643,2022-07-03 18:24:44.444254,44.35,32.7,13.0,0.0,0
995,3054643,2022-07-20 10:55:16.718968,43.22,30.8,0.8,0.0,0
712,3054643,2022-07-29 05:46:59.152276,42.43,20.9,7.7,0.0,3
344,3054643,2022-07-27 12:56:45.084323,44.79,28.2,6.5,0.0,0
290,3054643,2022-07-01 19:30:56.632324,43.03,33.7,7.1,0.0,2
8402,3054643,2022-07-22 10:25:18.672937,181.61,31.7,1.9,0.0,2
8145,3054643,2022-07-11 20:03:41.391125,183.45,20.8,13.4,0.0,0
7817,3054643,2022-07-10 13:39:07.669745,179.79,24.1,17.4,0.0,1
7331,3054643,2022-07-06 10:53:57.644251,191.09,24.6,17.2,0.0,0
7203,3054643,2022-07-02 18:08:48.500858,183.6,29.8,16.0,0.0,0
6626,3054643,2022-07-10 22:57:23.421491,178.23,17.5,21.6,0.0,0
6585,3054643,2022-07-19 20:32:18.700575,184.1,28.8,9.7,0.0,0
6437,3054643,2022-07-02 07:38:59.441381,180.66,20.1,23.5,0.0,0
6242,3054643,2022-07-02 11:34:20.973156,188.93,27.3,19.7,0.0,0
5673,3054643,2022-07-29 03:19:24.987974,181.83,22.3,8.9,0.0,3
5585,3054643,2022-07-04 01:03:35.624105,184.56,24.2,11.5,0.0,0
4964,3054643,2022-07-08 02:29:34.499198,194.06,17.9,16.8,0.0,1
4757,3054643,2022-07-14 07:36:18.489251,185.58,23.3,10.6,0.0,1
3988,3054643,2022-07-20 11:01:53.537834,193.26,32.6,2.3,0.0,0
3967,3054643,2022-07-23 17:46:12.293176,183.04,36.5,21.1,0.0,3
3552,3054643,2022-07-26 23:30:24.447304,190.67,21.4,14.1,0.0,0
3409,3054643,2022-07-03 05:26:27.197410,192.73,18.6,5.9,0.0,0
596,2911298,2022-07-16 04:42:21.452157,394.82,14.4,22.0,0.2,51
3188,3054643,2022-07-29 22:54:33.889978,180.96,27.7,1.5,0.0,3
2979,3054643,2022-07-26 20:10:19.410178,187.14,24.2,16.4,0.0,3
2971,3054643,2022-07-02 08:42:01.130909,192.46,22.0,20.9,0.0,0
2881,3054643,2022-07-06 09:09:18.658761,177.21,22.6,18.4,0.0,1
2771,3054643,2022-07-15 04:36:15.753097,185.99,23.0,14.0,0.0,0
2397,3054643,2022-07-08 23:59:00.101707,189.69,19.6,22.3,0.0,1
2190,3054643,2022-07-25 19:16:07.185977,176.63,31.1,12.6,0.0,0
1992,3054643,2022-07-08 00:15:52.534943,179.48,18.3,13.4,0.0,3
1823,3054643,2022-07-01 08:06:19.471775,185.4,27.0,3.9,0.0,0
730,3054643,2022-07-12 01:16:41.032916,183.07,15.7,7.4,0.0,1
145,3054643,2022-07-23 16:26:36.913150,189.38,36.4,18.0,0.0,3
3162,3054643,2022-07-24 17:36:15.056835,107.19,31.7,18.0,0.0,0
2900,3054643,2022-07-23 12:35:09.880143,106.78,36.7,12.8,0.0,1
1895,3054643,2022-07-13 11:16:36.437035,112.19,26.1,21.1,0.0,0
1836,3054643,2022-07-30 20:16:05.269796,112.75,21.7,12.4,0.0,3
9425,3054643,2022-07-27 13:56:38.042091,42.37,29.2,5.4,0.0,0
9154,3054643,2022-07-23 15:10:54.525362,43.43,36.7,13.1,0.0,3
8882,3054643,2022-07-29 08:40:55.154600,42.55,24.5,8.9,0.0,1
8674,3054643,2022-07-17 03:47:28.457301,42.6,17.6,10.5,0.0,0
8666,3054643,2022-07-17 19:08:56.498886,41.67,26.0,10.5,0.0,3
8400,3054643,2022-07-28 06:19:16.498952,44.81,21.2,8.8,0.0,1
8189,3054643,2022-07-03 16:33:44.330168,42.08,33.5,5.4,0.0,0
8055,3054643,2022-07-28 07:11:43.932744,41.75,22.0,8.8,0.0,0
7700,3054643,2022-07-09 17:21:21.105546,41.87,24.8,19.9,0.0,0
9616,3169070,2022-07-02 01:23:52.968527,226.3,24.9,1.5,0.0,0
9445,3169070,2022-07-20 09:20:17.911225,263.73,29.4,2.6,0.0,0
8366,3169070,2022-07-24 03:12:41.755246,312.82,23.8,4.7,0.0,3
7059,3169070,2022-07-03 18:24:32.776015,129.92,32.0,17.1,0.0,0
6558,3169070,2022-07-20 06:49:09.017671,221.73,23.6,2.5,0.0,0
6263,3169070,2022-07-02 13:57:22.083814,200.66,36.4,6.8,0.0,0
4959,3169070,2022-07-02 22:17:49.124821,208.49,28.3,4.0,0.0,3
9937,3169070,2022-07-04 16:06:15.481599,237.13,38.0,15.4,0.0,0
9885,3169070,2022-07-27 16:21:30.166441,223.23,33.7,11.7,0.0,0
8809,3169070,2022-07-08 05:03:54.306442,220.96,20.0,13.6,0.0,0
8663,3169070,2022-07-03 03:21:20.877156,221.58,24.3,7.2,0.0,0
8242,3169070,2022-07-19 23:45:08.998960,227.54,26.8,3.1,0.0,0
8204,3169070,2022-07-19 02:32:52.728938,221.57,24.7,7.2,0.0,0
7820,3169070,2022-07-21 04:00:02.382916,227.88,23.3,3.8,0.0,0
7564,3169070,2022-07-16 18:54:19.743136,223.85,32.6,14.3,0.0,0
7266,3169070,2022-07-01 17:43:06.951223,241.55,33.8,8.5,0.0,0
7156,3169070,2022-07-15 23:21:40.628184,243.54,24.9,4.9,0.0,0
6992,3169070,2022-07-16 15:14:15.392834,225.91,34.8,17.3,0.0,0
6879,3169070,2022-07-10 23:58:57.070631,233.81,23.5,4.7,0.0,0
6850,3169070,2022-07-24 13:23:10.436103,228.85,36.6,9.3,0.0,0
6021,3169070,2022-07-05 03:29:17.149101,241.1,23.4,5.2,0.0,0
5566,3169070,2022-07-15 02:51:22.825750,243.87,21.9,4.7,0.0,0
5202,3169070,2022-07-14 19:11:49.185922,222.66,28.2,13.4,0.0,0
4312,3169070,2022-07-26 11:27:15.863967,219.93,32.5,4.6,0.0,0
2924,3169070,2022-07-19 05:21:43.490769,240.94,24.1,5.9,0.0,0
2583,3169070,2022-07-13 08:45:01.716307,234.94,24.3,3.5,0.0,0
2019,3169070,2022-07-11 18:52:59.346072,231.43,28.8,17.9,0.0,0
1885,3169070,2022-07-23 03:05:30.530907,234.9,24.3,2.2,0.0,0
1298,3169070,2022-07-02 15:39:17.047424,241.19,36.8,13.4,0.0,0
1247,3169070,2022-07-17 09:58:43.620221,241.78,28.0,6.1,0.0,0
805,3169070,2022-07-15 11:54:17.248947,230.96,32.6,5.6,0.0,0
325,3169070,2022-07-27 12:23:39.804857,243.37,32.5,18.5,0.0,0
301,3169070,2022-07-15 10:42:05.948155,238.78,29.7,4.9,0.0,0
232,3169070,2022-07-02 23:16:02.214572,233.96,27.4,3.3,0.0,3
9933,3169070,2022-07-29 10:58:49.034610,150.55,28.9,1.8,0.0,0
9294,3169070,2022-07-28 07:47:24.429498,144.75,23.6,3.8,0.0,0
9269,3169070,2022-07-14 01:53:59.965066,142.56,22.3,1.3,0.0,0
9112,3169070,2022-07-10 21:12:39.082214,137.73,24.9,10.0,0.0,0
8999,3169070,2022-07-30 09:24:55.761363,139.25,27.8,1.8,0.0,1
8454,3169070,2022-07-01 23:05:26.152997,147.27,25.2,2.3,0.0,0
8368,3169070,2022-07-08 20:46:51.963054,150.12,26.7,19.4,0.0,0
7923,3169070,2022-07-27 20:46:07.412127,145.64,29.5,11.5,0.0,0
7830,3169070,2022-07-19 19:15:48.321884,149.65,32.0,15.1,0.0,0
7692,3169070,2022-07-22 16:26:45.139120,143.61,35.2,17.9,0.0,1
7646,3169070,2022-07-11 07:58:16.068966,145.21,20.6,7.0,0.0,0
7644,3169070,2022-07-05 04:39:49.818550,148.22,22.1,5.4,0.0,0
7352,3169070,2022-07-09 20:09:53.983837,139.63,28.0,28.3,0.0,0
7322,3169070,2022-07-01 10:13:36.271077,139.56,33.3,6.9,0.0,0
7275,3169070,2022-07-09 01:03:24.729239,136.39,21.0,15.0,0.0,0
7061,3169070,2022-07-02 04:38:00.703737,143.66,20.8,3.5,0.0,0
6595,3169070,2022-07-27 12:04:34.886325,141.61,32.5,18.5,0.0,0
5727,3169070,2022-07-30 18:24:10.610678,137.26,31.6,7.2,0.0,0
5124,3169070,2022-07-19 22:54:21.113565,142.4,27.9,4.5,0.0,0
5035,3169070,2022-07-27 11:59:24.445051,146.97,32.1,18.4,0.0,0
4950,3169070,2022-07-10 07:24:41.561128,136.82,19.4,9.8,0.0,0
4932,3169070,2022-07-07 17:49:16.442466,147.02,30.9,7.7,0.7,53
4880,3169070,2022-07-17 17:36:46.292274,145.9,34.7,15.8,0.0,2
4792,3169070,2022-07-29 08:56:08.386080,144.29,25.1,3.4,0.0,0
4183,3169070,2022-07-27 18:12:59.631302,144.57,30.9,7.6,0.0,1
4060,3169070,2022-07-28 14:28:25.387317,144.15,33.5,18.5,0.3,51
3863,3169070,2022-07-11 05:37:15.056405,147.46,20.6,3.8,0.0,0
3408,3169070,2022-07-24 05:55:42.043819,137.21,23.1,4.0,0.0,3
3164,3169070,2022-07-28 01:33:19.506362,137.58,24.9,7.1,0.0,0
2906,3169070,2022-07-22 05:55:12.988781,150.41,24.5,3.6,0.0,0
1502,3169070,2022-07-19 03:56:23.390488,145.84,25.0,4.3,0.0,0
1293,3169070,2022-07-14 22:26:02.633836,144.79,24.6,5.7,0.0,0
927,3169070,2022-07-03 19:28:12.861865,139.23,31.9,11.9,0.0,2
874,3169070,2022-07-08 22:12:11.044852,140.01,23.7,15.5,0.0,0
823,3169070,2022-07-30 08:59:01.510059,141.46,26.7,2.1,0.0,2
220,3169070,2022-07-19 07:18:52.169321,144.54,24.4,7.7,0.0,0
5118,3054643,2022-07-17 21:10:26.608034,109.54,22.0,8.2,0.0,1
4895,3054643,2022-07-26 23:34:25.862959,110.39,21.4,14.1,0.0,0
4612,3054643,2022-07-27 04:57:26.290188,113.47,18.7,10.7,0.0,0
4122,3054643,2022-07-09 07:09:14.283609,114.31,17.9,18.2,0.0,0
3744,3054643,2022-07-27 16:54:44.191475,110.78,31.1,13.2,0.0,3
3492,3054643,2022-07-23 01:44:13.851575,112.62,25.7,5.0,0.0,0
9971,3169070,2022-07-04 06:20:33.259367,295.49,23.6,6.2,0.0,0
9742,3169070,2022-07-01 15:14:26.934945,298.63,32.8,16.5,0.1,51
9716,3169070,2022-07-18 06:45:50.944982,284.55,23.2,5.6,0.0,0
9464,3169070,2022-07-27 10:15:45.618987,281.35,31.3,14.2,0.0,0
9066,3169070,2022-07-06 05:56:29.103450,307.74,22.1,3.4,0.0,0
8857,3169070,2022-07-22 20:48:24.706894,299.17,30.2,9.4,0.0,0
8113,3169070,2022-07-08 02:52:59.999232,291.62,22.4,13.9,3.2,63
7474,3169070,2022-07-18 12:04:54.478988,284.03,36.8,12.6,0.0,1
7255,3169070,2022-07-17 14:26:55.133874,298.65,36.5,15.0,0.0,0
6821,3169070,2022-07-19 18:44:57.087926,298.46,33.0,17.7,0.0,0
6382,3169070,2022-07-28 10:29:24.587891,291.88,30.2,2.3,0.0,0
6267,3169070,2022-07-02 07:57:46.863121,304.68,21.7,8.9,0.0,0
5716,3169070,2022-07-01 07:01:54.561265,300.46,22.1,11.6,0.0,0
5445,3169070,2022-07-26 02:13:34.085948,291.28,25.1,6.5,0.0,0
5014,3169070,2022-07-19 20:09:39.498447,301.27,30.4,10.2,0.0,0
4581,3169070,2022-07-29 08:37:36.640855,290.93,25.1,3.4,0.0,0
4527,3169070,2022-07-15 13:04:54.431560,305.64,35.5,11.9,0.0,0
3946,3169070,2022-07-03 19:37:01.458727,299.96,31.9,11.9,0.0,2
3179,3169070,2022-07-22 10:40:06.622051,305.81,31.5,4.0,0.0,0
2637,3169070,2022-07-09 23:38:20.648785,305.27,23.4,15.7,0.0,0
2069,3169070,2022-07-10 09:46:48.148433,308.99,24.0,7.9,0.0,0
2013,3169070,2022-07-29 06:37:20.192200,308.73,21.4,7.3,0.0,0
1826,3169070,2022-07-30 13:19:27.231502,293.51,30.5,7.2,0.2,51
1694,3169070,2022-07-24 07:02:28.299774,308.31,23.2,6.0,0.0,2
765,3169070,2022-07-13 22:49:13.284585,287.83,24.9,6.2,0.0,0
403,3169070,2022-07-09 11:00:11.874643,309.45,29.5,16.6,0.0,0
339,3169070,2022-07-25 04:28:14.285266,306.54,23.4,5.6,0.0,0
243,3169070,2022-07-12 23:25:11.983221,282.02,23.8,5.9,0.0,0
196,3169070,2022-07-14 23:46:48.151291,308.12,23.6,3.6,0.0,0
94,3169070,2022-07-22 10:21:11.453558,293.73,31.5,4.0,0.0,0
79,3169070,2022-07-20 21:57:26.969271,296.48,27.9,8.4,0.0,0
9821,3169070,2022-07-03 15:22:25.770656,160.41,38.0,11.5,0.0,0
9810,3169070,2022-07-12 05:45:32.864429,147.66,20.1,5.1,0.0,0
9669,3169070,2022-07-05 00:48:47.807648,147.19,26.0,7.4,0.0,0
9421,3169070,2022-07-01 12:16:42.628246,153.41,34.6,17.7,0.0,0
9329,3169070,2022-07-27 20:49:57.073309,159.59,29.5,11.5,0.0,0
9309,3169070,2022-07-16 11:22:06.798951,145.4,32.9,4.3,0.0,0
9211,3169070,2022-07-21 20:22:38.974634,157.41,29.8,12.4,0.0,1
8924,3169070,2022-07-01 18:46:53.906800,151.77,33.8,9.1,0.0,0
8878,3169070,2022-07-07 04:53:01.284717,145.53,24.1,7.3,0.0,2
8693,3169070,2022-07-21 14:49:53.817294,146.19,36.8,15.1,0.0,1
8668,3169070,2022-07-23 14:18:57.809622,153.68,35.9,17.7,0.0,0
8597,3169070,2022-07-26 07:04:55.818127,149.62,24.2,5.0,0.0,0
8111,3169070,2022-07-21 13:24:11.941064,159.75,36.7,12.4,0.0,1
8058,3169070,2022-07-14 15:56:05.379655,148.54,32.0,15.3,0.0,0
6849,3169070,2022-07-23 19:30:45.458641,148.28,31.7,13.0,0.0,0
6733,3169070,2022-07-13 06:18:18.496041,148.36,21.0,6.5,0.0,0
6233,3169070,2022-07-01 06:03:28.157272,150.09,20.1,2.3,0.0,0
